Customer No,Cust Name,Quantity Pack,Quantity Piece,Debit Credit Type,Tr Date,Sales Lc,Sales Cost Lc,Additional Discount Lc,Price Discount Lc,Discount Lc,Brand Name,Cost Centre Pk,Net,Gross Sales,Discount,QTY PACK,QTY Piece,ALL_Pieces,QTY _ALL,QTY SOLD,Net Sales,Short Name,Id,Cost,Foc Goods,Cost of Sales,Salesman Name,Salesman Code,Common Code,Accperd Id,Price Tc,Your Ref,Tr Ref,Product No,Pack Size,Name,Weight Size,Flex Field5,Flex Field8,Flex Field9,Flex Field3,ADDL DISC,NET DISCOUNT,MRM DISCOUNT,NEW PDF,GROSS SALES,Avg Cost Price,Liquidation,Tr No2,Flex Field0,Computed,Act Qty Sold,Retail Price,MRM FOC ,TYPE,Month,Division,Tot CTN,Year,Net Profit,Supplier Name,FSD_Brands
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,1,6,C,45418,19.344,10.098,0,0,0,HARIBO,503,1,19.344,0,30,6,36,1.2,36,19.344,K-CRINVDN,15012,10.098,0,10.098,Nizar Ibrahim,23,KA,2767,16.12,4817139407,220355159,HB2522,30,Haribo Funny Mix 160g,4.8,Haribo,Division,HHT,BK BRANDS,0,0,0,0,19.344,8.415,0,100500342,HB2522,1.2,1.2,13.35,0,INV,May,CA Div,1.2,2024,9.246,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,0,24,C,45418,12.896,6.732,0,0,0,HARIBO,503,1,12.896,0,0,24,24,0.8,24,12.896,K-CRINVDN,15012,6.732,0,6.732,Nizar Ibrahim,23,KA,2767,16.12,4817139407,220355159,HB2522,30,Haribo Funny Mix 160g,4.8,Haribo,Division,HHT,BK BRANDS,0,0,0,0,12.896,8.415,0,100500342,HB2522,0.8,0.8,13.35,0,INV,May,CA Div,0.8,2024,6.164,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,1,0,C,45418,17.925,9.153,0,0,0,HARIBO,503,1,17.925,0,24,0,24,1,24,17.925,K-CRINVDN,15012,9.153,0,9.153,Nizar Ibrahim,23,KA,2767,17.925,4817139407,220355159,HB4601A,24,MINI GOLD BEARS MAXI BAG24X200G,4.8,Haribo,Division,HHT,BK BRANDS,0,0,0,0,17.925,9.535,0,100500342,HB4601A,1,1,14.845,0,INV,May,CA Div,1,2024,8.772,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,3,0,C,45418,48.36,25.476,0,0,0,HARIBO,503,1,48.36,0,90,0,90,3,90,48.36,K-CRINVDN,15012,25.476,0,25.476,Nizar Ibrahim,23,KA,2767,16.12,4817139407,220355159,HB5103,30,Haribo Happy Cola 160g,4.8,Haribo,Division,HHT,BK BRANDS,0,0,0,0,48.36,8.548,0,100500342,HB5103,3,3,13.35,0,INV,May,CA Div,3,2024,22.884,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,2,0,C,45418,32.24,16.694,0,0,0,HARIBO,503,1,32.24,0,60,0,60,2,60,32.24,K-CRINVDN,15012,16.694,0,16.694,Nizar Ibrahim,23,KA,2767,16.12,4817139407,220355159,HB7312,30,Haribo Happy Cola Sour Fresh 160g,4.8,Haribo,Division,HHT,BK BRANDS,0,0,0,0,32.24,8.347,0,100500342,HB7312,2,2,13.35,0,INV,May,CA Div,2,2024,15.546,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,2,0,C,45418,32.24,16.7,0,0,0,HARIBO,503,1,32.24,0,60,0,60,2,60,32.24,K-CRINVDN,15012,16.7,0,16.7,Nizar Ibrahim,23,KA,2767,16.12,4817139407,220355159,HB7450,30,WORMS FIZZ 30 X 160G,4.8,Haribo,Division,HHT,BK BRANDS,0,0,0,0,32.24,8.35,0,100500342,HB7450,2,2,13.35,0,INV,May,CA Div,2,2024,15.54,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,1,0,C,45418,13.174,6.056,0,0,0,HARIBO,503,1,13.174,0,24,0,24,1,24,13.174,K-CRINVDN,15012,6.056,0,6.056,Nizar Ibrahim,23,KA,2767,13.174,4817139407,220355159,HB4916,24,Chamallows Pink & White 24X150g,3.6,Haribo,Division,HHT,BK BRANDS,0,0,0,0,13.174,6.056,0,100500342,HB4916,1,1,10.91,0,INV,May,CA Div,1,2024,7.118,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,1,0,C,45418,6.853,2.864,0,0,0,HARIBO,503,1,6.853,0,24,0,24,1,24,6.853,K-CRINVDN,15012,2.864,0,2.864,Nizar Ibrahim,23,KA,2767,6.853,4817139407,220355159,HB4909,24,Haribo Chamallows Pink&White 70g,1.68,Haribo,Division,HHT,BK BRANDS,0,0,0,0,6.853,2.893,0,100500342,HB4909,1,1,5.675,0,INV,May,CA Div,1,2024,3.989,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,2,0,C,45418,32.24,16.804,0,0,0,HARIBO,503,1,32.24,0,60,0,60,2,60,32.24,K-CRINVDN,15012,16.804,0,16.804,Nizar Ibrahim,23,KA,2767,16.12,4817139407,220355159,HB5097,30,Haribo Worms 160g,4.8,Haribo,Division,HHT,BK BRANDS,0,0,0,0,32.24,8.402,0,100500342,HB5097,2,2,13.35,0,INV,May,CA Div,2,2024,15.436,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,3,0,C,45418,75,26.301,0,0,0,LANGNESE,503,1,75,0,30,0,30,3,30,75,K-CRINVDN,15012,26.301,0,26.301,Nizar Ibrahim,23,KA,2767,25,4817139407,220355159,LNG6103,10,Forest Honey 250g,2.5,Langnese,Division,HHT,BK BRANDS,0,0,0,0,75,8.738,0,100500342,LNG6103,3,3,25,0,INV,May,CA Div,3,2024,48.699,Langnese Honig GMBH & Co.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,2,0,C,45418,60.92,26.714,0,0,0,LANGNESE,503,1,60.92,0,20,0,20,2,20,60.92,K-CRINVDN,15012,26.714,0,26.714,Nizar Ibrahim,23,KA,2767,30.46,4817139407,220355159,LNG7100,10,Black Forest Honey 250g,2.5,Langnese,Division,HHT,BK BRANDS,0,0,0,0,60.92,13.303,0,100500342,LNG7100,2,2,30.46,0,INV,May,CA Div,2,2024,34.206,Langnese Honig GMBH & Co.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,2,0,C,45418,45.61,20.486,0,0,0,LANGNESE,503,1,45.61,0,16,0,16,2,16,45.61,K-CRINVDN,15012,20.486,0,20.486,Nizar Ibrahim,23,KA,2767,22.805,4817139407,220355159,LNG1000,8,Acacia Bee Easy  250,2,Langnese,Division,HHT,BK BRANDS,0,0,0,0,45.61,10.211,0,100500342,LNG1000,2,2,19.75,0,INV,May,CA Div,2,2024,25.124,Langnese Honig GMBH & Co.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,2,0,C,45418,140.908,56.206,0,0,0,LANGNESE,503,1,140.908,0,20,0,20,2,20,140.908,K-CRINVDN,15012,56.206,0,56.206,Nizar Ibrahim,23,KA,2767,70.454,4817139407,220355159,LNG3300,10,Acacia  with  Honey Comb 500g,5,Langnese,Division,HHT,BK BRANDS,0,0,0,0,140.908,28.103,0,100500342,LNG3300,2,2,61,0,INV,May,CA Div,2,2024,84.702,Langnese Honig GMBH & Co.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,2,0,C,45418,32.24,16.692,0,0,0,HARIBO,503,1,32.24,0,60,0,60,2,60,32.24,K-CRINVDN,15012,16.692,0,16.692,Nizar Ibrahim,23,KA,2767,16.12,4817139407,220355159,HB9616,30,Haribo Fizz Mix 30*160G,5.35,Haribo,Division,HHT,BK BRANDS,0,0,0,0,32.24,8.346,0,100500342,HB9616,2,2,13.35,0,INV,May,CA Div,2,2024,15.548,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,2,0,C,45418,35.64,13.9,0,0,0,LANGNESE,503,1,35.64,0,16,0,16,2,16,35.64,K-CRINVDN,15012,13.9,0,13.9,Nizar Ibrahim,23,KA,2767,17.82,4817139407,220355159,LNG8516,8,Bee Easy Forest Honey 250g,1,Langnese,Division,HHT,BK BRANDS,0,0,0,0,35.64,6.964,0,100500342,LNG8516,2,2,17.82,0,INV,May,CA Div,2,2024,21.74,Langnese Honig GMBH & Co.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,1,0,C,45418,16.687,7.771,0,0,0,HARIBO,503,1,16.687,0,24,0,24,1,24,16.687,K-CRINVDN,15012,7.771,0,7.771,Nizar Ibrahim,23,KA,2767,16.687,4817139407,220355159,HB4068,24,GOLDBEARS CUP 24X150G,1,Haribo,Division,HHT,BK BRANDS,0,0,0,0,16.687,7.771,0,100500342,HB4068,1,1,16.687,0,INV,May,CA Div,1,2024,8.916,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
1446,LULU HYPERMARKET GENERAL TRADING & CONTRACTING CO.,1,0,C,45418,16.687,7.764,0,0,0,HARIBO,503,1,16.687,0,24,0,24,1,24,16.687,K-CRINVDN,15012,7.764,0,7.764,Nizar Ibrahim,23,KA,2767,16.687,4817139407,220355159,HB4082,24,HAPPY COLA CUP 24X150G,1,Haribo,Division,HHT,BK BRANDS,0,0,0,0,16.687,7.764,0,100500342,HB4082,1,1,16.687,0,INV,May,CA Div,1,2024,8.923,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901075,AL MASAEL KFH CO-OP,3,0,C,45419,42.15,25.038,2.948,0,0,HARIBO,503,1,42.15,2.948,90,0,90,3,90,39.202,K-CRINVDN,15012,25.038,0,25.038,Mahmoud Hamada,71,MAIN,2767,14.05,2.20241E+13,220355208,HB4533,30,Haribo Happy Cherries 160g,4.8,Haribo,Division,HHT,BK BRANDS,2.948,0,2.948,0,42.15,8.346,0,100500364,HB4533,3,3,13.35,0,INV,May,CA Div,3,2024,17.112,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901075,AL MASAEL KFH CO-OP,3,0,C,45419,42.15,25.08,2.951,0,0,HARIBO,503,1,42.15,2.951,90,0,90,3,90,39.199,K-CRINVDN,15012,25.08,0,25.08,Mahmoud Hamada,71,MAIN,2767,14.05,2.20241E+13,220355208,HB4564,30,Haribo Peaches 160g,4.8,Haribo,Division,HHT,BK BRANDS,2.951,0,2.951,0,42.15,8.36,0,100500364,HB4564,3,3,13.35,0,INV,May,CA Div,3,2024,17.07,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901075,AL MASAEL KFH CO-OP,3,0,C,45419,17.025,8.592,1.192,0,0,HARIBO,503,1,17.025,1.192,72,0,72,3,72,15.833,K-CRINVDN,15012,8.592,0,8.592,Mahmoud Hamada,71,MAIN,2767,5.675,2.20241E+13,220355208,HB4909,24,Haribo Chamallows Pink&White 70g,1.68,Haribo,Division,HHT,BK BRANDS,1.192,0,1.192,0,17.025,2.893,0,100500364,HB4909,3,3,5.675,0,INV,May,CA Div,3,2024,8.433,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901075,AL MASAEL KFH CO-OP,3,0,C,45419,42.15,25.206,2.951,0,0,HARIBO,503,1,42.15,2.951,90,0,90,3,90,39.199,K-CRINVDN,15012,25.206,0,25.206,Mahmoud Hamada,71,MAIN,2767,14.05,2.20241E+13,220355208,HB5097,30,Haribo Worms 160g,4.8,Haribo,Division,HHT,BK BRANDS,2.951,0,2.951,0,42.15,8.402,0,100500364,HB5097,3,3,13.35,0,INV,May,CA Div,3,2024,16.944,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901075,AL MASAEL KFH CO-OP,3,0,C,45419,42.15,25.476,2.951,0,0,HARIBO,503,1,42.15,2.951,90,0,90,3,90,39.199,K-CRINVDN,15012,25.476,0,25.476,Mahmoud Hamada,71,MAIN,2767,14.05,2.20241E+13,220355208,HB5103,30,Haribo Happy Cola 160g,4.8,Haribo,Division,HHT,BK BRANDS,2.951,0,2.951,0,42.15,8.548,0,100500364,HB5103,3,3,13.35,0,INV,May,CA Div,3,2024,16.674,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901075,AL MASAEL KFH CO-OP,3,0,C,45419,17.025,8.547,1.192,0,0,HARIBO,503,1,17.025,1.192,72,0,72,3,72,15.833,K-CRINVDN,15012,8.547,0,8.547,Mahmoud Hamada,71,MAIN,2767,5.675,2.20241E+13,220355208,HB7162,24,Haribo Chamallows Party 24 * 70g,1.68,Haribo,Division,HHT,BK BRANDS,1.192,0,1.192,0,17.025,2.849,0,100500364,HB7162,3,3,5.675,0,INV,May,CA Div,3,2024,8.478,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901075,AL MASAEL KFH CO-OP,3,0,C,45419,42.15,25.038,2.951,0,0,HARIBO,503,1,42.15,2.951,90,0,90,3,90,39.199,K-CRINVDN,15012,25.038,0,25.038,Mahmoud Hamada,71,MAIN,2767,14.05,2.20241E+13,220355208,HB9616,30,Haribo Fizz Mix 30*160G,5.35,Haribo,Division,HHT,BK BRANDS,2.951,0,2.951,0,42.15,8.346,0,100500364,HB9616,3,3,13.35,0,INV,May,CA Div,3,2024,17.112,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901075,AL MASAEL KFH CO-OP,2,0,C,45419,80,39.516,5.6,0,0,HARIBO,503,1,80,5.6,504,0,504,2,504,74.4,K-CRINVDN,15012,39.516,0,39.516,Mahmoud Hamada,71,MAIN,2767,40,2.20241E+13,220355208,HB7056,252,Mega Roulette 45g*42*6,12.5,Haribo,Division,HHT,BK BRANDS,5.6,0,5.6,0,80,19.758,0,100500364,HB7056,2,2,40,0,INV,May,CA Div,2,2024,40.484,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901075,AL MASAEL KFH CO-OP,1,0,C,45419,30,17.013,2.1,0,0,Guylian,503,1,30,2.1,10,0,10,1,10,27.9,K-CRINVDN,15012,17.013,0,17.013,Mahmoud Hamada,71,MAIN,2767,30,2.20241E+13,220355208,GL41,10,LA TRUFFLINA GIFT WRAP BALLOTIN 10 X180G,1.8,Guylian,Division,HHT,BK BRANDS,2.1,0,2.1,0,30,17.013,0,100500364,GL41,1,1,26.91,0,INV,May,CA Div,1,2024,12.987,Chocolaterie Guylian NV,BK BRANDS
901075,AL MASAEL KFH CO-OP,1,0,C,45419,5.886,4.307,0.413,0,0,POPPINS,503,1,5.886,0.413,8,0,8,1,8,5.473,K-CRINVDN,15012,4.307,0,4.307,Mahmoud Hamada,71,MAIN,2767,5.886,2.20241E+13,220355209,PP4355,8,Poppins Corn Flakes 8x350 gm,1,Poppins,Division,HHT,BK BRANDS,0.413,0,0.413,0,5.886,4.328,0,100500365,PP4355,1,1,5.886,0,INV,May,CA Div,1,2024,1.579,DAHER INTERNATIONAL FOOD CO.,
901075,AL MASAEL KFH CO-OP,1,0,C,45419,6.435,3.951,0.45,0,0,LIBBY'S,503,1,6.435,0.45,24,0,24,1,24,5.985,K-CRINVDN,15012,3.951,0,3.951,Mahmoud Hamada,71,MAIN,2767,6.435,2.20241E+13,220355209,LS0129,24,PINEAPPLE TIDBITS IN SYREP 24*235g,5.64,Libbys,Division,HHT,BK BRANDS,0.45,0,0.45,0,6.435,4.064,0,100500365,LS0129,1,1,6.435,0,INV,May,CA Div,1,2024,2.484,Alma Trading SAL- Libby'S,"BAKERY
BAKERY
BAKERY"
901075,AL MASAEL KFH CO-OP,2,0,C,45419,12,7.882,0.84,0,0,LIBBY'S,503,1,12,0.84,48,0,48,2,48,11.16,K-CRINVDN,15012,7.882,0,7.882,Mahmoud Hamada,71,MAIN,2767,6,2.20241E+13,220355209,LS5119,24,PINEAPPLE SLICES 24*235g,5.64,Libbys,Division,HHT,BK BRANDS,0.84,0,0.84,0,12,4.064,0,100500365,LS5119,2,2,6,0,INV,May,CA Div,2,2024,4.118,Alma Trading SAL- Libby'S,"BAKERY
BAKERY
BAKERY"
901075,AL MASAEL KFH CO-OP,1,0,C,45419,7.745,5.262,0.542,0,0,LIBBY'S,503,1,7.745,0.542,24,0,24,1,24,7.203,K-CRINVDN,15012,5.262,0,5.262,Mahmoud Hamada,71,MAIN,2767,7.745,2.20241E+13,220355209,LS1102,24,FRUIT COCKTAIL 24*220g,5.28,Libbys,Division,HHT,BK BRANDS,0.542,0,0.542,0,7.745,5.262,0,100500365,LS1102,1,1,7.745,0,INV,May,CA Div,1,2024,2.483,Alma Trading SAL- Libby'S,"BAKERY
BAKERY
BAKERY"
901075,AL MASAEL KFH CO-OP,3,0,C,45419,12.78,7.47,0.894,0,0,OXYGNIZER,503,1,12.78,0.894,36,0,36,3,36,11.886,K-CRINVDN,15012,7.47,0,7.47,Mahmoud Hamada,71,MAIN,2767,4.26,2.20241E+13,220355211,OXI002,12,Oxygeniser Drinking Water 500 ml - PB,6,Oxygnizer,Division,HHT,BK BRANDS,0.894,0,0.894,0,12.78,2.49,0,100500366,OXI002,3,3,4.26,0,INV,May,CA Div,3,2024,5.31,Blue Passion,RICE
901075,AL MASAEL KFH CO-OP,1,0,C,45419,9.896,6.835,0.693,0,0,LORENZ,503,1,9.896,0.693,25,0,25,1,25,9.203,K-CRINVDN,15012,6.835,0,6.835,Mahmoud Hamada,71,MAIN,2767,9.896,2.20241E+13,220355211,BK6706,25,CRUNCHIPS PAPRIKA 100G/25,2.5,Lorenz,Division,HHT,BK BRANDS,0.693,0,0.693,0,9.896,6.859,0,100500366,BK6706,1,1,9.896,0,INV,May,CA Div,1,2024,3.061,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901075,AL MASAEL KFH CO-OP,1,0,C,45419,9.896,6.849,0.693,0,0,LORENZ,503,1,9.896,0.693,25,0,25,1,25,9.203,K-CRINVDN,15012,6.849,0,6.849,Mahmoud Hamada,71,MAIN,2767,9.896,2.20241E+13,220355211,BK6704,25,Crunchips Salted 100g/25,2.5,Lorenz,Division,HHT,BK BRANDS,0.693,0,0.693,0,9.896,6.861,0,100500366,BK6704,1,1,9.896,0,INV,May,CA Div,1,2024,3.047,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901075,AL MASAEL KFH CO-OP,1,0,C,45419,5.5,3.229,0.385,0,0,LORENZ,503,1,5.5,0.385,12,0,12,1,12,5.115,K-CRINVDN,15012,3.229,0,3.229,Mahmoud Hamada,71,MAIN,2767,5.5,2.20241E+13,220355211,BK2237,12,Crunchips WOW Paprika & Sour Cream 12*80g,0.96,Lorenz,Division,HHT,BK BRANDS,0.385,0,0.385,0,5.5,3.229,0,100500366,BK2237,1,1,5.5,0,INV,May,CA Div,1,2024,2.271,Lorenz Bahlsens  Snack-World Gmbh & Co.,BK BRANDS
901075,AL MASAEL KFH CO-OP,1,0,C,45419,29.18,17.124,2.042,0,0,LANGNESE,503,1,29.18,2.042,6,0,6,1,6,27.138,K-CRINVDN,15012,17.124,0,17.124,Mahmoud Hamada,71,MAIN,2767,29.18,2.20241E+13,220355213,LNG0300,6,Langnese Golden Clear Honey 1000g,6,Langnese,Division,HHT,BK BRANDS,2.042,0,2.042,0,29.18,17.069,0,100500367,LNG0300,1,1,29.18,0,INV,May,CA Div,1,2024,12.056,Langnese Honig GMBH & Co.,BK BRANDS
901075,AL MASAEL KFH CO-OP,1,0,C,45419,19.75,10.243,1.383,0,0,LANGNESE,503,1,19.75,1.383,8,0,8,1,8,18.367,K-CRINVDN,15012,10.243,0,10.243,Mahmoud Hamada,71,MAIN,2767,19.75,2.20241E+13,220355213,LNG1000,8,Acacia Bee Easy  250,2,Langnese,Division,HHT,BK BRANDS,1.383,0,1.383,0,19.75,10.211,0,100500367,LNG1000,1,1,19.75,0,INV,May,CA Div,1,2024,9.507,Langnese Honig GMBH & Co.,BK BRANDS
901075,AL MASAEL KFH CO-OP,1,0,C,45419,37.85,18.372,2.65,0,0,LANGNESE,503,1,37.85,2.65,8,0,8,1,8,35.2,K-CRINVDN,15012,18.372,0,18.372,Mahmoud Hamada,71,MAIN,2767,37.85,2.20241E+13,220355213,LNG1109,8,Acacia  Bee Easy 500g,4,Langnese,Division,HHT,BK BRANDS,2.65,0,2.65,0,37.85,18.323,0,100500367,LNG1109,1,1,37.85,0,INV,May,CA Div,1,2024,19.478,Langnese Honig GMBH & Co.,BK BRANDS
901075,AL MASAEL KFH CO-OP,1,0,C,45419,49,25.844,3.43,0,0,LANGNESE,503,1,49,3.43,10,0,10,1,10,45.57,K-CRINVDN,15012,25.844,0,25.844,Mahmoud Hamada,71,MAIN,2767,49,2.20241E+13,220355213,LNG3201,10,Acacia Honey 500g,5,Langnese,Division,HHT,BK BRANDS,3.43,0,3.43,0,49,25.844,0,100500367,LNG3201,1,1,49,0,INV,May,CA Div,1,2024,23.156,Langnese Honig GMBH & Co.,BK BRANDS
901075,AL MASAEL KFH CO-OP,1,0,C,45419,30.46,13.357,2.132,0,0,LANGNESE,503,1,30.46,2.132,10,0,10,1,10,28.328,K-CRINVDN,15012,13.357,0,13.357,Mahmoud Hamada,71,MAIN,2767,30.46,2.20241E+13,220355213,LNG7100,10,Black Forest Honey 250g,2.5,Langnese,Division,HHT,BK BRANDS,2.132,0,2.132,0,30.46,13.303,0,100500367,LNG7100,1,1,30.46,0,INV,May,CA Div,1,2024,17.103,Langnese Honig GMBH & Co.,BK BRANDS
901075,AL MASAEL KFH CO-OP,1,0,C,45419,30,16.968,2.099,0,0,Guylian,503,1,30,2.099,10,0,10,1,10,27.901,K-CRINVDN,15012,16.968,0,16.968,Mahmoud Hamada,71,MAIN,2767,30,2.20241E+13,220355214,GL42,10,OPUS LUXURY ASSORTMENT 10 X 180G,1.8,Guylian,Division,HHT,BK BRANDS,2.099,0,2.099,0,30,16.968,0,100500368,GL42,1,1,26.91,0,INV,May,CA Div,1,2024,13.032,Chocolaterie Guylian NV,BK BRANDS
901075,AL MASAEL KFH CO-OP,3,0,C,45419,67.239,37.836,4.707,0,0,ORIGINAL GOURMET,503,1,67.239,4.707,360,0,360,3,360,62.532,K-CRINVDN,15012,37.836,0,37.836,Mahmoud Hamada,71,MAIN,2767,22.413,2.20241E+13,220355214,OG0078,120,Original Gourmet Lollipops Super Mix. 31 Gram Refills,3.72,Original Gourmet,Division,HHT,BK BRANDS,4.707,0,4.707,0,67.239,12.612,0,100500368,OG0078,3,3,22.413,0,INV,May,CA Div,3,2024,29.403,ORIGINAL GOURMET,
901075,AL MASAEL KFH CO-OP,2,118,C,45419,63.099,27.365,4.417,0,0,HARIBO,503,1,63.099,4.417,576,118,694,2.40972,694,58.682,K-CRINVDN,15012,27.365,0,27.365,Mahmoud Hamada,71,MAIN,2767,26.185,2.20241E+13,220355214,HB9805,288,ROULETTE FRUIT 12x24x25G,7.2,Haribo,Division,HHT,BK BRANDS,4.417,0,4.417,0,63.099,11.489,0,100500368,HB9805,2.40972,2.40972,26.185,0,INV,May,CA Div,2.40972,2024,35.734,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901075,AL MASAEL KFH CO-OP,2,170,C,45419,67.826,29.415,4.748,0,0,HARIBO,503,1,67.826,4.748,576,170,746,2.59028,746,63.078,K-CRINVDN,15012,29.415,0,29.415,Mahmoud Hamada,71,MAIN,2767,26.185,2.20241E+13,220355214,HB9805,288,ROULETTE FRUIT 12x24x25G,7.2,Haribo,Division,HHT,BK BRANDS,4.748,0,4.748,0,67.826,11.489,0,100500368,HB9805,2.59028,2.59028,26.185,0,INV,May,CA Div,2.59028,2024,38.411,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901075,AL MASAEL KFH CO-OP,1,0,C,45419,10.91,6.056,0.764,0,0,HARIBO,503,1,10.91,0.764,24,0,24,1,24,10.146,K-CRINVDN,15012,6.056,0,6.056,Mahmoud Hamada,71,MAIN,2767,10.91,2.20241E+13,220355214,HB4916,24,Chamallows Pink & White 24X150g,3.6,Haribo,Division,HHT,BK BRANDS,0.764,0,0.764,0,10.91,6.056,0,100500368,HB4916,1,1,10.91,0,INV,May,CA Div,1,2024,4.854,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901075,AL MASAEL KFH CO-OP,1,0,C,45419,10.91,6.056,0.764,0,0,HARIBO,503,1,10.91,0.764,24,0,24,1,24,10.146,K-CRINVDN,15012,6.056,0,6.056,Mahmoud Hamada,71,MAIN,2767,10.91,2.20241E+13,220355214,HB4916,24,Chamallows Pink & White 24X150g,3.6,Haribo,Division,HHT,BK BRANDS,0.764,0,0.764,0,10.91,6.056,0,100500368,HB4916,1,1,10.91,0,INV,May,CA Div,1,2024,4.854,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901075,AL MASAEL KFH CO-OP,3,0,C,45419,18.54,10.089,1.298,0,0,HARIBO,503,1,18.54,1.298,24,0,24,3,24,17.242,K-CRINVDN,15012,10.089,0,10.089,Mahmoud Hamada,71,MAIN,2767,6.18,2.20241E+13,220355214,HB4953A,8, CHAMALLOWS BARBEQUE  8X300g,2.4,Haribo,Division,HHT,BK BRANDS,1.298,0,1.298,0,18.54,3.429,0,100500368,HB4953A,3,3,6.18,0,INV,May,CA Div,3,2024,8.451,HARIBO Sekerleme San. Ve Tic. Ltd. Sti.,BK BRANDS
901075,AL MASAEL KFH CO-OP,12,0,C,45419,107.34,68.064,7.514,0,0,Guylian,503,1,107.34,7.514,288,0,288,12,288,99.826,K-CRINVDN,15012,68.064,0,68.064,Mahmoud Hamada,71,MAIN,2767,8.945,2.20241E+13,220355214,GL01A,24,SEASHELL 33G,0.792,Guylian,Division,HHT,BK BRANDS,7.514,0,7.514,0,107.34,5.609,0,100500368,GL01A,12,12,8.945,0,INV,May,CA Div,12,2024,39.276,Chocolaterie Guylian NV,BK BRANDS
901075,AL MASAEL KFH CO-OP,8,0,C,45419,67.2,40.312,4.704,0,0,Guylian,503,1,67.2,4.704,96,0,96,8,96,62.496,K-CRINVDN,15012,40.312,0,40.312,Mahmoud Hamada,71,MAIN,2767,8.4,2.20241E+13,220355214,GL02,12,SEASHELL 65g,0.78,Guylian,Division,HHT,BK BRANDS,4.704,0,4.704,0,67.2,5.022,0,100500368,GL02,8,8,8.4,0,INV,May,CA Div,8,2024,26.888,Chocolaterie Guylian NV,BK BRANDS
901075,AL MASAEL KFH CO-OP,2,0,C,45419,27.93,19.154,1.955,0,0,Guylian,503,1,27.93,1.955,24,0,24,2,24,25.975,K-CRINVDN,15012,19.154,0,19.154,Mahmoud Hamada,71,MAIN,2767,13.965,2.20241E+13,220355214,GL34,12,125 GRAM GIFT BOX- 12X125G,1.5,Guylian,Division,HHT,BK BRANDS,1.955,0,1.955,0,27.93,9.42,0,100500368,GL34,2,2,13.965,0,INV,May,CA Div,2,2024,8.776,Chocolaterie Guylian NV,BK BRANDS
